number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,68.088,64.81776,67.9363376993491,64.7458764255089,0.690920562841909,0.43444915893124,9.084,44.48136,4.542,3.15203019376401,752.5,747.1,752.462623656485,747.082042534654,0.693097511411642,0.40932751955571,15.0,534.3,7.5,5.20480547186924,135.0,142.2,134.629120178363,142.018160703799,0.690401181910334,0.372989800447841,20,107.2,10.0,6.93974062915899,7141.5,8450.82,6906.09006602145,8330.03437478734,0.660367052188708,0.298314039727223,3637.0,6960.38,1818.5,1261.99183341256,120.2,119.984,120.199625623377,119.98381980817,0.693144065947394,0.406054931751871,0.599999999999994,86.244,0.299999999999997,0.208192218874768,22.45,15.718,20.4102915216809,14.831774402912,0.603719571342595,0.595989387708047,18.7,6.814,9.35,6.48865748826366,230.0,352.4,154.919333848297,306.699287875248,0.387212375186361,0.112616279801006,340.0,335.6,170.0,117.975590695703,3.0,2.28,2.82842712474619,2.20381023175322,0.636514168294813,0.557465169774255,2,1.16,1.0,0.693974062915899,0.025
2,68.088,64.9086,67.9363376993491,64.8324438052564,0.690920562841909,0.452450603044125,9.084,43.1196,4.542,3.24363679224416,752.5,747.25,752.462623656485,747.230982318993,0.693097511411642,0.427123029934388,15.0,519.25,7.5,5.35607132140714,135.0,142.0,134.629120178363,141.807533687393,0.690401181910334,0.390250588935466,20,104.5,10.0,7.14142842854285,7141.5,8414.45,6906.09006602145,8286.76986658007,0.660367052188708,0.313708594527256,3637.0,6817.55,1818.5,1298.66875973052,120.2,119.99,120.199625623377,119.989809179066,0.693144065947394,0.423813395977252,0.599999999999994,83.84,0.299999999999997,0.214242852856283,22.45,15.905,20.4102915216809,14.9638955914195,0.603719571342595,0.610784372244641,18.7,6.365,9.35,6.67723558068757,230.0,349.0,154.919333848297,300.93567854598,0.387212375186361,0.119781001905876,340.0,331.0,170.0,121.404283285228,3.0,2.3,2.82842712474619,2.21913894413569,0.636514168294813,0.573964491393323,2,1.1,1.0,0.714142842854285,0.084
2,68.088,64.99944,67.9363376993491,64.9191269284558,0.690920562841909,0.469543185877385,9.084,41.75784,4.542,3.33024940903831,752.5,747.4,752.462623656485,747.379951796269,0.693097511411642,0.444115756974014,15.0,504.2,7.5,5.49909083394701,135.0,141.8,134.629120178363,141.59721905174,0.690401181910334,0.406853631420511,20,101.8,10.0,7.33212111192934,7141.5,8378.08,6906.09006602145,8243.73006544915,0.660367052188708,0.328705869934125,3637.0,6674.72,1818.5,1333.34622420435,120.2,119.996,120.199625623377,119.99579884894,0.693144065947394,0.440782567602385,0.599999999999994,81.436,0.299999999999997,0.219963633357878,22.45,16.092,20.4102915216809,15.097193713177,0.603719571342595,0.623957954812232,18.7,5.916,9.35,6.85553323965394,230.0,345.6,154.919333848297,295.280381148998,0.387212375186361,0.126930545341402,340.0,326.4,170.0,124.646058902799,3.0,2.32,2.82842712474619,2.23457427614444,0.636514168294813,0.58900260496473,2,1.04,1.0,0.733212111192934,0.117
2,68.088,65.09028,67.9363376993491,65.00592594986,0.690920562841909,0.485775932877764,9.084,40.39608,4.542,3.41224834993,752.5,747.55,752.462623656485,747.5289509724,0.693097511411642,0.460347237255593,15.0,489.15,7.5,5.63449199129788,135.0,141.6,134.629120178363,141.387216333549,0.690401181910334,0.422831568324652,20,99.1,10.0,7.51265598839718,7141.5,8341.71,6906.09006602145,8200.91380431164,0.660367052188708,0.343325890745273,3637.0,6531.89,1818.5,1366.17649149003,120.2,120.002,120.199625623377,120.001788817807,0.693144065947394,0.457003092662495,0.599999999999994,79.032,0.299999999999997,0.225379679651913,22.45,16.279,20.4102915216809,15.2316792522855,0.603719571342595,0.635644878250376,18.7,5.467,9.35,7.02433334915136,230.0,342.2,154.919333848297,289.731360245394,0.387212375186361,0.134071093698787,340.0,321.8,170.0,127.715151802752,3.0,2.34,2.82842712474619,2.25011696937762,0.636514168294813,0.602686513566413,2,0.98,1.0,0.751265598839718,0.072
2,68.088,65.1357,67.9363376993491,65.0493689708056,0.690920562841909,0.493583577621843,9.084,39.7152,4.542,3.4516211712759,752.5,747.625,752.462623656485,747.603461699386,0.693097511411642,0.468189079642819,15.0,481.625,7.5,5.699506557589,135.0,141.5,134.629120178363,141.282331798911,0.690401181910334,0.430595153589019,20,97.75,10.0,7.59934207678533,7141.5,8323.525,6906.09006602145,8179.58913818532,0.660367052188708,0.350499898641472,3637.0,6460.475,1818.5,1381.94035666341,120.2,120.005,120.199625623377,120.004783914368,0.693144065947394,0.464843928102838,0.599999999999994,77.83,0.299999999999997,0.227980262303558,22.45,16.3725,20.4102915216809,15.2993706051422,0.603719571342595,0.640968609291351,18.7,5.2425,9.35,7.10538484179429,230.0,340.5,154.919333848297,286.996077882886,0.387212375186361,0.137639747697673,340.0,319.5,170.0,129.188815305351,3.0,2.35,2.82842712474619,2.25792880961226,0.636514168294813,0.609050747603517,2,0.95,1.0,0.759934207678533,0.145
2,68.088,65.18112,67.9363376993491,65.0928410244287,0.690920562841909,0.50119207959222,9.084,39.03432,4.542,3.4899588343704,752.5,747.7,752.462623656485,747.677979853308,0.693097511411642,0.475853938141673,15.0,474.1,7.5,5.76281181368956,135.0,141.4,134.629120178363,141.177525070215,0.690401181910334,0.438212839623891,20,96.4,10.0,7.68374908491942,7141.5,8305.34,6906.09006602145,8158.31992214619,0.660367052188708,0.357585842700366,3637.0,6389.06,1818.5,1397.2897710926,120.2,120.008,120.199625623377,120.007779085683,0.693144065947394,0.472510633867235,0.599999999999994,76.628,0.299999999999997,0.23051247254758,22.45,16.466,20.4102915216809,15.3673627862382,0.603719571342595,0.645964268975172,18.7,5.018,9.35,7.18430539439966,230.0,338.8,154.919333848297,284.286618647002,0.387212375186361,0.141208186512831,340.0,317.2,170.0,130.62373444363,3.0,2.36,2.82842712474619,2.2657677705916,0.636514168294813,0.61511123412593,2,0.92,1.0,0.768374908491942,0.13
2,68.088,65.22654,67.9363376993491,65.1363421301313,0.690920562841909,0.50860609486861,9.084,38.35344,4.542,3.5272950923335,752.5,747.775,752.462623656485,747.752505434904,0.693097511411642,0.483345716642711,15.0,466.575,7.5,5.82446349460618,135.0,141.3,134.629120178363,141.072796089744,0.690401181910334,0.445687639282369,20,95.05,10.0,7.76595132614157,7141.5,8287.155,6906.09006602145,8137.10601200852,0.660367052188708,0.364585503806063,3637.0,6317.645,1818.5,1412.23824865884,120.2,120.011,120.199625623377,120.010774331753,0.693144065947394,0.480007024412608,0.599999999999994,75.426,0.299999999999997,0.232978539784245,22.45,16.5595,20.4102915216809,15.4356571324893,0.603719571342595,0.650644708652953,18.7,4.7935,9.35,7.26116448994237,230.0,337.1,154.919333848297,281.602738747968,0.387212375186361,0.144777020555412,340.0,314.9,170.0,132.021172544407,3.0,2.37,2.82842712474619,2.27363394647203,0.636514168294813,0.62087828616209,2,0.89,1.0,0.776595132614157,0.175
2,68.088,65.27196,67.9363376993491,65.1798723073288,0.690920562841909,0.515830025498889,9.084,37.67256,4.542,3.56366142028111,752.5,747.85,752.462623656485,747.827038444914,0.693097511411642,0.490668097058194,15.0,459.05,7.5,5.88451357377991,135.0,141.2,134.629120178363,140.96814479982,0.690401181910334,0.453022381587552,20,93.7,10.0,7.84601809837321,7141.5,8268.97,6906.09006602145,8115.94726396152,0.660367052188708,0.371500537910705,3637.0,6246.23,1818.5,1426.79839118917,120.2,120.014,120.199625623377,120.013769652581,0.693144065947394,0.487336696014039,0.599999999999994,74.224,0.299999999999997,0.235380542951194,22.45,16.653,20.4102915216809,15.5042549867523,0.603719571342595,0.655022081408464,18.7,4.569,9.35,7.33602692197895,230.0,335.4,154.919333848297,278.94419669757,0.387212375186361,0.148346832787201,340.0,312.6,170.0,133.382307672345,3.0,2.38,2.82842712474619,2.28152743173685,0.636514168294813,0.62636168136304,2,0.86,1.0,0.784601809837321,0.24
2,45.81575,58.58153,42.2459605524599,56.681765659599,0.616275519781716,0.246123749937713,35.4605,50.71759,17.73025,12.3043336290146,765.5,750.74,765.225456973302,750.608625978984,0.692788556636045,0.416722452554519,41.0,530.66,20.5,14.2264682897759,128.0,140.24,126.866071114384,139.675970929025,0.684301487461389,0.348205576677562,34,109.16,17.0,11.7975590695703,5645.0,8031.8,4569.11369961396,7420.18472683714,0.509117174684342,0.169889199970226,6630.0,7379.4,3315.0,2300.52401856621,127.5,122.028,127.273288635126,121.92036279858,0.691369579539837,0.431280210486917,15.2,84.2,7.59999999999999,5.27420287816083,31.65,18.294,25.6441026358888,15.8107268102223,0.509888890667717,0.666068536665326,37.1,4.238,18.55,12.8732188670899,275.0,365.0,244.948974278318,348.677857557303,0.585952618303551,0.220128308846489,250.0,323.0,125.0,86.7467578644874,3.0,2.28,2.82842712474619,2.20381023175322,0.636514168294813,0.557465169774255,2,1.16,1.0,0.693974062915899,0.05
2,157.8382845,187.967063565,152.911416859533,185.824691381237,0.662096975205428,0.260384027953224,78.256569,160.663763565,39.1282845,24.965562680728,798.75,868.4735,793.600819051996,866.314672115268,0.686707575888425,0.311190824423726,181.1,705.5875,90.55,57.7748738445182,159.5,170.665,158.839541676498,170.389726176006,0.689009238476659,0.320013175165651,29,137.315,14.5,9.25163634175058,13305.0,17921.15,11877.8365033368,17261.1098659093,0.587886232592862,0.18930916208099,11990.0,16239.85,5995.0,3825.07309439964,166.55,211.0175,156.217284575043,206.393601823373,0.631765340758281,0.225019565008729,115.5,185.9935,57.75,36.8470343955928,9.75,11.8675,9.35414346693486,11.693691605229,0.652825793916348,0.2479953801173,5.5,10.2575,2.75,1.75462068550442,193.5,290.905,146.424041741785,267.335315165297,0.460809385140371,0.122307571959554,253.0,275.495,126.5,80.7125515332033,4.5,4.885,4.47213595499958,4.87332474837672,0.686961576597323,0.312071488357492,1,3.965,0.5,0.319021942818985,0.21
2,157.8382845,187.184497875,152.911416859533,184.886145354884,0.662096975205428,0.276991145233987,78.256569,157.506997875,39.1282845,25.8809275038958,798.75,866.6625,793.600819051996,864.344247723065,0.686707575888425,0.329770014979311,181.1,689.6125,90.55,59.8931953042246,159.5,170.375,158.839541676498,170.079352000116,0.689009238476659,0.338885611708527,29,134.125,14.5,9.59084850260914,13305.0,17801.25,11877.8365033368,17094.3392064172,0.587886232592862,0.202414821146193,11990.0,15973.75,5995.0,3965.31977745806,166.55,209.8625,156.217284575043,204.905788075081,0.631765340758281,0.239987115366272,115.5,182.6625,57.75,38.198034553495,9.75,11.8125,9.35414346693486,11.6260856039771,0.652825793916348,0.264052051825629,5.5,10.0625,2.75,1.81895402635691,193.5,288.375,146.424041741785,263.187695501347,0.460809385140371,0.131396292434202,253.0,271.625,126.5,83.6718852124177,4.5,4.875,4.47213595499958,4.86246236233037,0.686961576597323,0.330680630831979,1,3.875,0.5,0.330718913883074,0.33
2,157.8382845,186.401932185,152.911416859533,183.952339649299,0.662096975205428,0.293124466472516,78.256569,154.350232185,39.1282845,26.7421143300251,798.75,864.8515,793.600819051996,862.378305042196,0.686707575888425,0.347658076203728,181.1,673.6375,90.55,61.8861389791769,159.5,170.085,158.839541676498,169.769543187709,0.689009238476659,0.357025646405732,29,130.935,14.5,9.90998360240823,13305.0,17681.35,11877.8365033368,16929.1798252893,0.587886232592862,0.215288049500772,11990.0,15707.65,5995.0,4097.26563423706,166.55,208.7075,156.217284575043,203.428699415793,0.631765340758281,0.254610470189806,115.5,179.3315,57.75,39.4690726233845,9.75,11.7575,9.35414346693486,11.5588704605962,0.652825793916348,0.279682419325004,5.5,9.8675,2.75,1.8794796487326,193.5,285.845,146.424041741785,259.104424795057,0.460809385140371,0.140407894579092,253.0,267.755,126.5,86.4560638416994,4.5,4.865,4.47213595499958,4.85162418797453,0.686961576597323,0.348594569312941,1,3.785,0.5,0.341723572496836,0.435
2,157.8382845,185.619366495,152.911416859533,183.02325032251,0.662096975205428,0.308814682360147,78.256569,151.193466495,39.1282845,27.5542035105359,798.75,863.0405,793.600819051996,860.416833879052,0.686707575888425,0.364898077310458,181.1,657.6625,90.55,63.7654617308618,159.5,169.795,158.839541676498,169.460298708945,0.689009238476659,0.374478934007028,29,127.745,14.5,10.2109242970458,13305.0,17561.45,11877.8365033368,16765.6161549311,0.587886232592862,0.227947686491014,11990.0,15441.55,5995.0,4221.68904557169,166.55,207.5525,156.217284575043,201.962258532383,0.631765340758281,0.268913781423021,115.5,176.0005,57.75,40.6676467692686,9.75,11.7025,9.35414346693486,11.4920439153775,0.652825793916348,0.294914715267442,5.5,9.6725,2.75,1.93655460806041,193.5,283.315,146.424041741785,255.084504693472,0.460809385140371,0.149353569205741,253.0,263.885,126.5,89.0815119707788,4.5,4.855,4.47213595499958,4.84081017134264,0.686961576597323,0.365856624718443,1,3.695,0.5,0.352100837829165,0.43
2,157.8382845,184.836800805,152.911416859533,182.098853553471,0.662096975205428,0.324087692337432,78.256569,148.036700805,39.1282845,28.3214188423107,798.75,861.2295,793.600819051996,858.45982406321,0.686707575888425,0.381526659175696,181.1,641.6875,90.55,65.5409381970536,159.5,169.505,158.839541676498,169.151617535859,0.689009238476659,0.391284379049718,29,124.555,14.5,10.4952358239346,13305.0,17441.55,11877.8365033368,16603.6327781571,0.587886232592862,0.240409614815473,11990.0,15175.45,5995.0,4339.23715617158,166.55,206.3975,156.217284575043,200.506388669044,0.631765340758281,0.282917377297327,115.5,172.6695,57.75,41.7999909539464,9.75,11.6475,9.35414346693486,11.4256037216766,0.652825793916348,0.309772733749034,5.5,9.4775,2.75,1.99047575971173,193.5,280.785,146.424041741785,251.126952332754,0.460809385140371,0.158242926503029,253.0,260.015,126.5,91.5618849467397,4.5,4.845,4.47213595499958,4.83002025858836,0.686961576597323,0.382503658070502,1,3.605,0.5,0.361904683583951,0.53
2,157.8382845,184.054235115,152.911416859533,181.17912564145,0.662096975205428,0.338965530784654,78.256569,144.879935115,39.1282845,29.0473162489209,798.75,859.4185,793.600819051996,856.507265447378,0.686707575888425,0.397575280442373,181.1,625.7125,90.55,67.2207974346481,159.5,169.215,158.839541676498,168.843498642359,0.689009238476659,0.407475444281676,29,121.365,14.5,10.7642359227211,13305.0,17321.65,11877.8365033368,16443.2144267366,0.587886232592862,0.252687330492226,11990.0,14909.35,5995.0,4450.4547832216,166.55,205.2425,156.217284575043,199.061013623273,0.631765340758281,0.296638499488764,115.5,169.3385,57.75,42.8713534163549,9.75,11.5925,9.35414346693486,11.3595476458377,0.652825793916348,0.324276687422633,5.5,9.2825,2.75,2.04149301982642,193.5,278.255,146.424041741785,247.230800097876,0.460809385140371,0.167084307492325,253.0,256.145,126.5,93.9086789120154,4.5,4.835,4.47213595499958,4.81925439598543,0.686961576597323,0.398567322721272,1,3.515,0.5,0.371180549059349,0.59
2,155.8922845,183.82279796,150.383867218003,180.67219179228,0.658023496498319,0.324946690838344,82.148569,147.08103796,41.0742845,30.1161628539842,723.65,836.292,704.435518695643,825.39538705305,0.666713772325127,0.339680817026033,331.3,657.732,165.65,121.45658621911,165.0,171.12,164.754362612952,170.986295924724,0.691658838720357,0.415464620209485,18,121.2,9.0,6.59890900073641,13305.0,17381.6,11877.8365033368,16523.2289227629,0.587886232592862,0.246570736474297,11990.0,15042.4,5995.0,4395.60660660164,127.35,193.276,82.5755411729164,162.913233331268,0.36564010978263,0.1175147425349,193.9,183.548,96.95,71.084914180155,7.88,11.0216,6.38357266740185,10.081362402412,0.509756892120883,0.190562996138932,9.24,9.9784,4.62,3.38743995371136,201.0,281.92,161.987653850533,257.357126102219,0.505870752973061,0.188192649910915,238.0,255.68,119.0,87.2522412319592,4.0,4.68,3.87298334620742,4.60759400349507,0.661563238157982,0.330680630831979,2,3.72,1.0,0.733212111192935,0.035
2,155.8922845,180.5368552,150.383867218003,176.81374038043,0.658023496498319,0.381021808768928,82.148569,134.6096552,41.0742845,32.8594276,723.65,823.04,704.435518695643,810.150069586807,0.666713772325127,0.396885587123068,331.3,599.84,165.65,132.52,165.0,170.4,164.754362612952,170.241061393232,0.691658838720357,0.476059648045649,18,108.0,9.0,7.2,13305.0,16902.0,11877.8365033368,15893.8577805366,0.587886232592862,0.294361215793992,11990.0,13978.0,5995.0,4796.0,127.35,185.52,82.5755411729164,150.396640611018,0.36564010978263,0.144252182537727,193.9,173.36,96.95,77.56,7.88,10.652,6.38357266740185,9.55369847626238,0.509756892120883,0.230281695137164,9.24,9.348,4.62,3.696,201.0,272.4,161.987653850533,243.715276924615,0.505870752973061,0.227532808937683,238.0,239.6,119.0,95.2,4.0,4.6,3.87298334620742,4.51440225723717,0.661563238157982,0.387212375186361,2,3.4,1.0,0.8,0.28
2,123.155,123.155,123.074757769414,123.074757769414,0.692495696538896,0.692495696538896,8.89,4.445,4.445,4.445,788.6,788.6,784.490790258241,784.490790258241,0.687940949774556,0.687940949774556,160.8,80.4,80.4,80.4,134.0,134.0,133.547744271478,133.547744271478,0.689774038862384,0.689774038862384,22,11.0,11.0,11.0,6775.0,6775.0,6753.84335027102,6753.84335027102,0.690026055129586,0.690026055129586,1070.0,535.0,535.0,535.0,150.25,150.25,144.419389279972,144.419389279972,0.654596071778963,0.654596071778963,82.9,41.45,41.45,41.45,12.25,12.25,11.0679718105893,11.0679718105893,0.598269588585257,0.598269588585257,10.5,5.25,5.25,5.25,35.0,35.0,14.1774468787578,14.1774468787578,0.176920351117944,0.176920351117944,64.0,32.0,32.0,32.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2,1.0,1.0,1.0,0.207
2,123.155,123.155,123.074757769414,123.074757769414,0.692495696538896,0.692495696538896,8.89,4.445,4.445,4.445,788.6,788.6,784.490790258241,784.490790258241,0.687940949774556,0.687940949774556,160.8,80.4,80.4,80.4,134.0,134.0,133.547744271478,133.547744271478,0.689774038862384,0.689774038862384,22,11.0,11.0,11.0,6775.0,6775.0,6753.84335027102,6753.84335027102,0.690026055129586,0.690026055129586,1070.0,535.0,535.0,535.0,150.25,150.25,144.419389279972,144.419389279972,0.654596071778963,0.654596071778963,82.9,41.45,41.45,41.45,12.25,12.25,11.0679718105893,11.0679718105893,0.598269588585257,0.598269588585257,10.5,5.25,5.25,5.25,35.0,35.0,14.1774468787578,14.1774468787578,0.176920351117944,0.176920351117944,64.0,32.0,32.0,32.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2,1.0,1.0,1.0,0.168
2,123.155,123.155,123.074757769414,123.074757769414,0.692495696538896,0.692495696538896,8.89,4.445,4.445,4.445,788.6,788.6,784.490790258241,784.490790258241,0.687940949774556,0.687940949774556,160.8,80.4,80.4,80.4,134.0,134.0,133.547744271478,133.547744271478,0.689774038862384,0.689774038862384,22,11.0,11.0,11.0,6775.0,6775.0,6753.84335027102,6753.84335027102,0.690026055129586,0.690026055129586,1070.0,535.0,535.0,535.0,150.25,150.25,144.419389279972,144.419389279972,0.654596071778963,0.654596071778963,82.9,41.45,41.45,41.45,12.25,12.25,11.0679718105893,11.0679718105893,0.598269588585257,0.598269588585257,10.5,5.25,5.25,5.25,35.0,35.0,14.1774468787578,14.1774468787578,0.176920351117944,0.176920351117944,64.0,32.0,32.0,32.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2,1.0,1.0,1.0,0.1
2,123.155,123.155,123.074757769414,123.074757769414,0.692495696538896,0.692495696538896,8.89,4.445,4.445,4.445,788.6,788.6,784.490790258241,784.490790258241,0.687940949774556,0.687940949774556,160.8,80.4,80.4,80.4,134.0,134.0,133.547744271478,133.547744271478,0.689774038862384,0.689774038862384,22,11.0,11.0,11.0,6775.0,6775.0,6753.84335027102,6753.84335027102,0.690026055129586,0.690026055129586,1070.0,535.0,535.0,535.0,150.25,150.25,144.419389279972,144.419389279972,0.654596071778963,0.654596071778963,82.9,41.45,41.45,41.45,12.25,12.25,11.0679718105893,11.0679718105893,0.598269588585257,0.598269588585257,10.5,5.25,5.25,5.25,35.0,35.0,14.1774468787578,14.1774468787578,0.176920351117944,0.176920351117944,64.0,32.0,32.0,32.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2,1.0,1.0,1.0,0.065
2,123.155,123.23417302799,123.074757769414,123.153939055578,0.692495696538896,0.69169550017785,8.89,6.63860050890585,4.445,4.44429484076371,788.6,790.032061068702,784.490790258241,785.921659476787,0.687940949774556,0.685984266502834,160.8,94.4463104325699,80.4,80.3872452637575,134.0,133.804071246819,133.547744271478,133.352179718518,0.689774038862384,0.691073872085132,22,8.61323155216284,11.0,10.9982549490216,6775.0,6765.47073791349,6753.84335027102,6744.33073142145,0.690026055129586,0.691270762942884,1070.0,414.325699745547,535.0,534.915127066048,150.25,150.988295165394,144.419389279972,145.149747076816,0.654596071778963,0.649812710761292,82.9,44.1262086513995,41.45,41.4434243306312,12.25,12.3435114503817,11.0679718105893,11.158659854518,0.598269588585257,0.591530351758823,10.5,5.46819338422392,5.25,5.24916713476029,35.0,34.4300254452926,14.1774468787578,13.7906408251934,0.176920351117944,0.181507759354964,64.0,31.3765903307888,32.0,31.9949234880627,5.0,5.0178117048346,4.89897948556636,4.91670173968313,0.673011667009257,0.669405829508201,2,1.08905852417303,1.0,0.999841359001959,0.168
2,123.155,123.211265822785,123.074757769414,123.131024225164,0.692495696538896,0.691959467462668,8.89,6.00392405063291,4.445,4.44464387293137,788.6,789.617721518987,784.490790258241,785.507396661685,0.687940949774556,0.686581872545684,160.8,90.3822784810126,80.4,80.3935584665201,134.0,133.860759493671,133.547744271478,133.408733129849,0.689774038862384,0.69072986065922,22,9.30379746835443,11.0,10.9991186956682,6775.0,6768.22784810127,6753.84335027102,6747.08164790376,0.690026055129586,0.690942745978458,1070.0,449.240506329114,535.0,534.957136562043,150.25,150.774683544304,144.419389279972,144.938053072045,0.654596071778963,0.651221818255885,82.9,43.3518987341772,41.45,41.4466790850405,12.25,12.3164556962025,11.0679718105893,11.1323448720117,0.598269588585257,0.593496071275545,10.5,5.40506329113924,5.25,5.24957937747799,35.0,34.5949367088608,14.1774468787578,13.9014578754006,0.176920351117944,0.180170405489281,64.0,31.5569620253165,32.0,31.9974362055801,5.0,5.0126582278481,4.89897948556636,4.91156756258045,0.673011667009257,0.670477648797395,2,1.06329113924051,1.0,0.99991988142438,0.165
2,123.155,123.231871820956,123.074757769414,123.151636889864,0.692495696538896,0.691723210603303,8.89,6.57484231943032,4.445,4.44433523973416,788.6,789.990437436419,784.490790258241,785.880033683648,0.687940949774556,0.686045456158993,160.8,94.0380467955239,80.4,80.3879759897922,134.0,133.80976602238,133.547744271478,133.357859865434,0.689774038862384,0.691040495750146,22,8.68260427263479,11.0,10.9983549239765,6775.0,6765.7477110885,6753.84335027102,6744.60703170562,0.690026055129586,0.691238994947809,1070.0,417.833163784333,535.0,534.919989484314,150.25,150.966836215666,144.419389279972,145.128466803618,0.654596071778963,0.649955185250392,82.9,44.0484231943031,41.45,41.4438010544389,12.25,12.3407934893184,11.0679718105893,11.1560135015965,0.598269588585257,0.591728400168794,10.5,5.4618514750763,5.25,5.24921485007971,35.0,34.4465920651068,14.1774468787578,13.801733228843,0.176920351117944,0.181373036247923,64.0,31.3947100712106,32.0,31.9952143242954,5.0,5.01729399796541,4.89897948556636,4.91618572923879,0.673011667009257,0.669514547274677,2,1.08646998982706,1.0,0.999850447634231,0.167
2,123.155,123.208987854251,123.074757769414,123.128745731447,0.692495696538896,0.69198427374481,8.89,5.9408097165992,4.445,4.44467212644458,788.6,789.576518218624,784.490790258241,785.466212930843,0.687940949774556,0.686639901571491,160.8,89.9781376518218,80.4,80.3940695086938,134.0,133.866396761134,133.547744271478,133.414358299754,0.689774038862384,0.690694221471985,22,9.37246963562752,11.0,10.9991886143735,6775.0,6768.5020242915,6753.84335027102,6747.35526950252,0.690026055129586,0.69090869540198,1070.0,452.712550607287,535.0,534.960537153622,150.25,150.753441295547,144.419389279972,144.91701840275,0.654596071778963,0.6513608309611,82.9,43.2748987854251,41.45,41.4469425514348,12.25,12.3137651821862,11.0679718105893,11.1297314176374,0.598269588585257,0.593690849020522,10.5,5.39878542510121,5.25,5.24961274776919,35.0,34.6113360323887,14.1774468787578,13.9125264534104,0.176920351117944,0.1800378671351,64.0,31.5748987854251,32.0,31.9976396054503,5.0,5.01214574898785,4.89897948556636,4.91105729613672,0.673011667009257,0.670582967821195,2,1.06072874493927,1.0,0.999926237670321,0.125
2,123.155,123.22269035533,123.074757769414,123.142452027631,0.692495696538896,0.691831119111119,8.89,6.32045685279188,4.445,4.44448456131814,788.6,789.824365482233,784.490790258241,785.713975053017,0.687940949774556,0.686287025379535,160.8,92.4091370558375,80.4,80.3906768796352,134.0,133.832487309645,133.547744271478,133.380525195155,0.689774038862384,0.690904699810968,22,8.95939086294417,11.0,10.9987244487063,6775.0,6766.85279187817,6753.84335027102,6745.70954044538,0.690026055129586,0.691109612572815,1070.0,431.827411167513,535.0,534.937961823443,150.25,150.881218274112,144.419389279972,145.043592806115,0.654596071778963,0.650521596190618,82.9,43.7380710659898,41.45,41.445193490807,12.25,12.3299492385787,11.0679718105893,11.1454612023296,0.598269588585257,0.592517303346312,10.5,5.43654822335025,5.25,5.24939121415528,35.0,34.51269035533,14.1774468787578,13.8460791152393,0.176920351117944,0.180836348057974,64.0,31.4670050761421,32.0,31.9962893053274,5.0,5.01522842639594,4.89897948556636,4.91412746517412,0.673011667009257,0.669945992379935,2,1.0761421319797,1.0,0.999884040791483,0.155
